Rental_state,Start,End,Revenue,Distance,duration_minute,revenue_minute,revenue_km,car_id,accum_distance,battery_left
RED,2017-01-21 21:01:57.534,2017-01-21 21:14:38.588,2.62,6,12.684233333333333,0.20655564519731848,0.4366666666666667,1,129,35.5
GREEN,2017-01-21 21:16:44.693,2017-01-21 22:18:43.623,0.0,0,61.982166666666664,0.0,0.0,1,129,35.5
RED,2017-01-21 22:24:31.524,2017-01-21 22:36:15.569,2.42,4,11.734083333333333,0.20623681724889745,0.605,1,133,33.5
GREEN,2017-01-21 22:40:57.790,2017-01-22 10:02:46.917,0.0,0,681.8187833333334,0.0,0.0,1,133,33.5
RED,2017-01-22 10:06:44.659,2017-01-22 10:25:24.796,4.95,9,18.66895,0.26514613837414536,0.55,1,142,29.0
RED,2017-01-22 10:40:41.069,2017-01-22 11:16:59.875,6.98,16,36.313433333333336,0.19221536933531486,0.43625,1,158,21.0
RED,2017-01-22 11:18:07.674,2017-01-22 11:27:45.812,2.02,3,9.635633333333335,0.2096385292092891,0.6733333333333333,1,3,98.5
RED,2017-01-22 20:28:26.568,2017-01-22 20:36:12.088,1.61,2,7.758666666666667,0.20750988142292492,0.805,1,5,97.5
GREEN,2017-01-22 20:37:28.193,2017-01-22 22:39:52.113,0.0,0,122.39866666666667,0.0,0.0,1,5,97.5
RED,2017-01-22 22:40:57.464,2017-01-22 23:08:53.653,5.65,33,27.936483333333335,0.2022444962948689,0.17121212121212123,1,38,81.0
GREEN,2017-01-22 23:14:43.085,2017-01-23 04:14:39.347,0.0,0,299.9377,0.0,0.0,1,38,81.0
RED,2017-01-23 04:46:18.929,2017-01-23 04:55:43.622,2.86,4,9.41155,0.3038819323065807,0.715,1,42,79.0
GREEN,2017-01-23 04:58:25.115,2017-01-23 06:32:25.392,0.0,0,94.00461666666666,0.0,0.0,1,42,79.0
RED,2017-01-23 06:35:42.421,2017-01-23 06:38:24.197,0.61,1,2.696266666666667,0.22623874987637224,0.61,1,43,78.5
GREEN,2017-01-23 06:39:10.014,2017-01-23 06:46:36.103,0.0,0,7.434816666666666,0.0,0.0,1,43,78.5
RED,2017-01-23 06:57:45.415,2017-01-23 07:05:58.241,1.61,3,8.213766666666666,0.19601238571016952,0.5366666666666667,1,46,77.0
GREEN,2017-01-23 07:12:01.164,2017-01-23 09:56:26.120,0.0,0,164.41593333333333,0.0,0.0,1,46,77.0
RED,2017-01-23 09:58:42.587,2017-01-23 10:15:31.170,3.43,11,16.809716666666667,0.20404865043333073,0.3118181818181818,1,57,71.5
RED,2017-01-23 10:16:06.744,2017-01-23 10:21:03.127,1.01,1,4.9397166666666665,0.20446516838010279,1.01,1,58,71.0
RED,2017-01-23 10:48:15.920,2017-01-23 11:03:28.885,3.03,6,15.216083333333334,0.1991314015323698,0.505,1,64,68.0
GREEN,2017-01-23 11:18:10.027,2017-01-23 11:42:43.737,0.0,0,24.561833333333333,0.0,0.0,1,64,68.0
RED,2017-01-23 12:10:14.437,2017-01-23 12:21:28.938,2.22,3,11.241683333333333,0.19747932175044963,0.7400000000000001,1,67,66.5
RED,2017-01-23 12:29:14.643,2017-01-23 12:40:18.309,2.22,3,11.061100000000001,0.20070336584968945,0.7400000000000001,1,70,65.0
RED,2017-01-23 12:40:58.134,2017-01-23 13:22:58.638,7.83,9,42.0084,0.18639129316993744,0.87,1,79,60.5
RED,2017-01-23 13:25:51.745,2017-01-23 13:45:09.031,3.83,8,19.2881,0.19856802899196915,0.47875,1,87,56.5
RED,2017-01-23 13:46:56.042,2017-01-23 14:27:49.271,7.22,4,40.88715,0.17658359655784275,1.805,1,91,54.5
GREEN,2017-01-23 14:30:40.685,2017-01-23 15:39:03.230,0.0,0,68.37575,0.0,0.0,1,91,54.5
RED,2017-01-23 15:40:00.813,2017-01-23 15:56:40.343,3.35,4,16.658833333333334,0.20109451442177823,0.8375,1,95,52.5
GREEN,2017-01-23 15:58:43.359,2017-01-23 16:28:51.046,0.0,0,30.128116666666664,0.0,0.0,1,95,52.5
RED,2017-01-23 16:41:24.143,2017-01-23 16:54:06.969,2.62,4,12.713766666666666,0.2060758285637878,0.655,1,99,50.5
GREEN,2017-01-23 16:55:10.058,2017-01-23 18:12:53.060,0.0,0,77.7167,0.0,0.0,1,99,50.5
RED,2017-01-23 18:14:44.379,2017-01-23 18:25:18.414,2.22,3,10.56725,0.21008303957983396,0.7400000000000001,1,102,49.0
GREEN,2017-01-23 18:26:15.694,2017-01-24 00:38:51.751,0.0,0,372.60095,0.0,0.0,1,102,49.0
RED,2017-01-24 00:54:05.789,2017-01-24 01:03:22.995,1.82,4,9.286766666666667,0.1959777891838925,0.455,1,106,47.0
GREEN,2017-01-24 01:25:45.497,2017-01-24 08:06:08.825,0.0,0,400.3888,0.0,0.0,1,106,47.0
RED,2017-01-24 08:06:26.717,2017-01-24 08:33:12.810,5.45,8,26.768216666666667,0.20359966701803694,0.68125,1,114,43.00000000000001
RED,2017-01-24 08:34:07.255,2017-01-24 09:09:41.089,6.81,8,35.5639,0.1914863105564913,0.85125,1,122,39.0
RED,2017-01-24 09:15:05.913,2017-01-24 09:40:03.515,6.51,17,24.960033333333335,0.26081695937906063,0.38294117647058823,1,139,30.5
GREEN,2017-01-24 09:50:20.691,2017-01-24 10:26:50.427,0.0,0,36.495599999999996,0.0,0.0,1,139,30.5
RED,2017-01-24 10:59:23.614,2017-01-24 11:20:20.229,5.47,8,20.943583333333333,0.26117784683455153,0.68375,1,147,26.5
RED,2017-01-24 11:23:18.311,2017-01-24 11:31:46.582,1.82,3,8.471183333333334,0.21484601718374646,0.6066666666666667,1,150,25.0
GREEN,2017-01-24 11:39:40.943,2017-01-24 11:45:20.172,0.0,0,5.653816666666667,0.0,0.0,1,150,25.0
RED,2017-01-24 11:49:01.778,2017-01-24 12:05:39.925,3.14,3,16.635783333333332,0.18874975329285168,1.0466666666666666,1,153,23.5
RED,2017-01-24 12:07:06.870,2017-01-24 12:27:58.666,5.75,6,20.863266666666668,0.2756040121553352,0.9583333333333334,1,159,20.5
RED,2017-01-24 12:31:08.897,2017-01-24 12:44:09.804,2.62,5,13.015116666666668,0.20130438067529166,0.524,1,5,97.5
RED,2017-01-24 21:55:10.140,2017-01-24 22:03:19.389,1.61,4,8.15415,0.19744547255078704,0.4025,1,9,95.5
RED,2017-01-24 22:06:33.141,2017-01-24 22:16:48.493,2.02,4,10.255866666666666,0.1969604389032619,0.505,1,13,93.5
RED,2017-01-24 22:17:05.388,2017-01-24 22:38:05.739,4.15,8,21.005850000000002,0.19756401193000997,0.51875,1,21,89.5
RED,2017-01-24 22:38:59.120,2017-01-24 23:10:30.600,6.17,10,31.52466666666667,0.19571975384355106,0.617,1,31,84.5
GREEN,2017-01-24 23:16:45.942,2017-01-25 01:32:52.419,0.0,0,136.10795,0.0,0.0,1,31,84.5
RED,2017-01-25 02:38:37.769,2017-01-25 02:45:25.782,1.82,3,6.800216666666667,0.2676385311252338,0.6066666666666667,1,34,83.0
GREEN,2017-01-25 04:00:10.023,2017-01-25 04:41:49.764,0.0,0,41.662349999999996,0.0,0.0,1,34,83.0
RED,2017-01-25 07:02:16.759,2017-01-25 07:15:02.089,2.62,5,12.755500000000001,0.20540159147034612,0.524,1,39,80.5
RED,2017-01-25 07:42:27.647,2017-01-25 08:00:05.056,3.63,5,17.623483333333336,0.20597517138590646,0.726,1,44,78.0
GREEN,2017-01-25 08:00:19.949,2017-01-25 08:48:11.184,0.0,0,47.85391666666667,0.0,0.0,1,44,78.0
RED,2017-01-25 08:48:51.002,2017-01-25 08:58:58.617,2.02,2,10.126916666666666,0.1994684133867663,1.01,1,46,77.0
GREEN,2017-01-25 09:08:15.615,2017-01-25 14:55:57.301,0.0,0,347.6947666666667,0.0,0.0,1,46,77.0
RED,2017-01-25 15:06:12.621,2017-01-25 15:21:40.500,3.23,4,15.46465,0.208863440168384,0.8075,1,50,75.0
GREEN,2017-01-25 15:25:10.013,2017-01-25 15:25:54.116,0.0,0,0.73505,0.0,0.0,1,50,75.0
RED,2017-01-25 15:36:20.751,2017-01-25 17:53:50.569,24.18,14,137.49696666666665,0.1758584249979818,1.727142857142857,1,64,68.0
RED,2017-01-25 18:03:47.933,2017-01-25 18:18:58.256,3.03,5,15.17205,0.1997093339397115,0.606,1,69,65.5
GREEN,2017-01-25 18:20:35.264,2017-01-25 18:50:05.026,0.0,0,29.496033333333333,0.0,0.0,1,69,65.5
RED,2017-01-25 18:51:03.069,2017-01-25 19:12:58.435,4.44,6,21.922766666666668,0.2025291819919323,0.7400000000000001,1,75,62.5
RED,2017-01-25 19:16:04.885,2017-01-25 19:24:45.440,1.82,2,8.675916666666666,0.20977610435016475,0.91,1,77,61.5
RED,2017-01-25 19:25:58.503,2017-01-25 19:49:18.302,4.64,12,23.329983333333335,0.19888569716080665,0.38666666666666666,1,89,55.5
GREEN,2017-01-25 19:50:01.416,2017-01-25 19:58:54.006,0.0,0,8.8765,0.0,0.0,1,89,55.5
RED,2017-01-25 19:59:13.073,2017-01-25 20:28:12.155,7.55,21,28.9847,0.2604822544307859,0.3595238095238095,1,110,44.99999999999999
GREEN,2017-01-25 20:33:07.803,2017-01-26 07:58:29.836,0.0,0,685.3672166666668,0.0,0.0,1,110,44.99999999999999
RED,2017-01-26 08:01:19.545,2017-01-26 09:03:10.153,14.6,16,61.84346666666667,0.2360799092763234,0.9125,1,126,37.0
GREEN,2017-01-26 09:16:00.548,2017-01-26 11:06:46.996,0.0,0,110.77413333333334,0.0,0.0,1,126,37.0
RED,2017-01-26 11:24:22.167,2017-01-26 11:33:58.656,2.61,3,9.60815,0.27164438523545115,0.87,1,129,35.5
GREEN,2017-01-26 11:50:50.509,2017-01-26 16:40:29.090,0.0,0,289.64301666666665,0.0,0.0,1,129,35.5
RED,2017-01-26 16:50:05.500,2017-01-26 16:58:47.223,2.57,2,8.695383333333332,0.2955591377033407,1.285,1,131,34.5
GREEN,2017-01-26 17:01:53.563,2017-01-26 17:09:32.720,0.0,0,7.652616666666666,0.0,0.0,1,131,34.5
RED,2017-01-26 17:12:05.324,2017-01-26 17:39:57.131,5.56,6,27.86345,0.19954456465369505,0.9266666666666666,1,137,31.5
GREEN,2017-01-26 17:41:22.766,2017-01-26 17:47:48.829,0.0,0,6.434383333333333,0.0,0.0,1,137,31.5
RED,2017-01-26 17:53:10.167,2017-01-26 18:05:19.453,2.21,2,12.154766666666665,0.18182167215605402,1.105,1,139,30.5
RED,2017-01-26 18:15:46.533,2017-01-26 18:30:13.699,2.74,3,14.452766666666667,0.18958307867236493,0.9133333333333334,1,142,29.0
GREEN,2017-01-26 18:36:10.075,2017-01-26 18:36:29.018,0.0,0,0.3157166666666667,0.0,0.0,1,142,29.0
RED,2017-01-26 18:38:04.831,2017-01-26 18:55:56.008,3.55,2,17.85295,0.19884668920262477,1.775,1,144,28.0
GREEN,2017-01-26 19:02:00.909,2017-01-26 19:02:21.187,0.0,0,0.33796666666666664,0.0,0.0,1,144,28.0
RED,2017-01-26 19:14:13.329,2017-01-26 19:16:06.696,0.4,1,1.88945,0.211701817989362,0.4,1,145,27.5
RED,2017-01-26 19:24:40.005,2017-01-26 19:37:15.646,2.62,7,12.594016666666667,0.20803529718477426,0.3742857142857143,1,152,24.0
GREEN,2017-01-26 19:40:27.524,2017-01-26 19:41:10.687,0.0,0,0.7193833333333333,0.0,0.0,1,152,24.0
RED,2017-01-26 19:41:25.757,2017-01-26 19:48:33.122,1.41,4,7.12275,0.19795724965778666,0.3525,1,156,22.0
GREEN,2017-01-26 19:49:07.778,2017-01-26 21:32:24.574,0.0,0,103.27993333333333,0.0,0.0,1,156,22.0
RED,2017-01-26 22:08:55.192,2017-01-26 22:15:54.652,1.41,2,6.991,0.20168788442282934,0.705,1,158,21.0
GREEN,2017-01-26 22:16:33.491,2017-01-27 01:06:17.170,0.0,0,169.72798333333333,0.0,0.0,1,158,21.0
RED,2017-01-27 01:32:51.579,2017-01-27 01:44:07.898,2.09,3,11.271983333333333,0.18541546223010147,0.6966666666666667,1,3,98.5
GREEN,2017-01-27 10:49:59.154,2017-01-27 10:54:46.837,0.0,0,4.794716666666667,0.0,0.0,1,3,98.5
RED,2017-01-27 11:08:16.829,2017-01-27 11:33:02.228,7.14,8,24.756649999999997,0.2884073572151321,0.8925,1,11,94.5
GREEN,2017-01-27 11:45:43.105,2017-01-27 11:45:51.241,0.0,0,0.1356,0.0,0.0,1,11,94.5
RED,2017-01-27 11:46:22.483,2017-01-27 12:04:42.627,3.63,7,18.335733333333334,0.1979740833927195,0.5185714285714286,1,18,91.0
GREEN,2017-01-27 12:08:24.939,2017-01-27 14:14:34.122,0.0,0,126.15305,0.0,0.0,1,18,91.0
RED,2017-01-27 14:50:06.419,2017-01-27 15:00:41.123,2.22,3,10.578399999999998,0.20986160477955082,0.7400000000000001,1,21,89.5
RED,2017-01-27 15:04:40.918,2017-01-27 15:12:35.412,2.08,1,7.9082333333333334,0.26301702445131026,2.08,1,22,89.0
GREEN,2017-01-27 15:17:07.595,2017-01-27 16:12:19.504,0.0,0,55.198483333333336,0.0,0.0,1,22,89.0
RED,2017-01-27 16:13:16.715,2017-01-27 16:34:11.476,4.24,9,20.912683333333334,0.2027477742773325,0.47111111111111115,1,31,84.5
GREEN,2017-01-27 16:34:34.517,2017-01-27 16:34:43.212,0.0,0,0.14491666666666667,0.0,0.0,1,31,84.5
RED,2017-01-27 16:40:34.365,2017-01-27 17:05:40.510,4.79,7,25.102416666666667,0.1908182811083926,0.6842857142857143,1,38,81.0
GREEN,2017-01-27 17:10:34.057,2017-01-27 17:12:41.166,0.0,0,2.1184833333333333,0.0,0.0,1,38,81.0
RED,2017-01-27 17:17:49.869,2017-01-27 17:18:09.028,0.0,0,0.31931666666666664,0.0,0.0,1,38,81.0
GREEN,2017-01-27 17:18:12.566,2017-01-27 17:19:18.890,0.0,0,1.1054,0.0,0.0,1,38,81.0
RED,2017-01-27 17:32:12.280,2017-01-27 17:46:44.016,2.82,5,14.528933333333333,0.19409546009342277,0.564,1,43,78.5
RED,2017-01-27 17:52:45.319,2017-01-27 17:53:02.783,0.0,0,0.29106666666666664,0.0,0.0,1,43,78.5
GREEN,2017-01-27 17:59:52.515,2017-01-27 18:00:32.464,0.0,0,0.6658166666666666,0.0,0.0,1,43,78.5
RED,2017-01-27 18:09:01.803,2017-01-27 18:20:43.006,3.43,4,11.686716666666666,0.293495606835681,0.8575,1,47,76.5
GREEN,2017-01-27 18:21:10.083,2017-01-27 18:23:31.396,0.0,0,2.3552166666666663,0.0,0.0,1,47,76.5
RED,2017-01-27 18:31:41.041,2017-01-27 19:30:45.306,13.65,20,59.071083333333334,0.23107752947367086,0.6825,1,67,66.5
GREEN,2017-01-27 19:31:57.860,2017-01-27 19:32:17.317,0.0,0,0.32428333333333337,0.0,0.0,1,67,66.5
RED,2017-01-27 19:37:02.940,2017-01-27 19:46:19.280,1.82,3,9.272333333333334,0.19628284861775172,0.6066666666666667,1,70,65.0
RED,2017-01-27 19:50:59.120,2017-01-27 19:58:35.427,1.61,2,7.6051166666666665,0.21169957944980025,0.805,1,72,64.0
GREEN,2017-01-27 19:59:01.507,2017-01-28 00:27:35.989,0.0,0,268.5747,0.0,0.0,1,72,64.0
RED,2017-01-28 00:52:30.648,2017-01-28 01:03:27.041,2.22,3,10.939883333333334,0.20292720976610049,0.7400000000000001,1,75,62.5
GREEN,2017-01-28 01:05:06.190,2017-01-28 01:44:30.262,0.0,0,39.4012,0.0,0.0,1,75,62.5
RED,2017-01-28 02:51:14.391,2017-01-28 02:59:57.206,0.0,0,8.713583333333334,0.0,0.0,1,75,62.5
GREEN,2017-01-28 03:06:25.832,2017-01-28 08:32:51.344,0.0,0,326.42519999999996,0.0,0.0,1,75,62.5
RED,2017-01-28 08:34:04.468,2017-01-28 08:39:20.862,1.01,2,5.273233333333334,0.19153334134022768,0.505,1,77,61.5
RED,2017-01-28 08:43:30.169,2017-01-28 09:00:46.855,3.43,8,17.2781,0.19851719807154725,0.42875,1,85,57.5
RED,2017-01-28 09:01:25.760,2017-01-28 09:21:48.041,4.24,11,20.37135,0.20813544512268456,0.3854545454545455,1,96,52.0
RED,2017-01-28 09:26:44.509,2017-01-28 09:55:12.923,5.85,15,28.473566666666667,0.20545371321002986,0.38999999999999996,1,111,44.49999999999999
RED,2017-01-28 09:55:26.201,2017-01-28 10:00:17.714,1.01,1,4.858549999999999,0.20788095213592536,1.01,1,112,43.99999999999999
GREEN,2017-01-28 10:03:10.670,2017-01-28 10:15:11.018,0.0,0,12.005799999999999,0.0,0.0,1,112,43.99999999999999
RED,2017-01-28 10:29:42.726,2017-01-28 10:40:48.858,2.22,5,11.1022,0.1999603682153087,0.44400000000000006,1,117,41.5
GREEN,2017-01-28 10:50:51.837,2017-01-28 10:51:37.177,0.0,0,0.7556666666666667,0.0,0.0,1,117,41.5
RED,2017-01-28 11:01:55.658,2017-01-28 11:18:00.899,3.1,5,16.08735,0.1926979894140427,0.62,1,122,39.0
RED,2017-01-28 11:22:08.288,2017-01-28 11:50:44.413,5.85,11,28.602083333333333,0.20453055575788476,0.5318181818181817,1,133,33.5
RED,2017-01-28 11:51:56.328,2017-01-28 12:10:47.890,3.83,8,18.859366666666666,0.2030821112762712,0.47875,1,141,29.5
GREEN,2017-01-28 12:13:10.021,2017-01-28 12:34:12.226,0.0,0,21.036749999999998,0.0,0.0,1,141,29.5
RED,2017-01-28 12:47:10.773,2017-01-28 14:03:48.941,15.66,8,76.63613333333333,0.20434225108782456,1.9575,1,149,25.5
RED,2017-01-28 14:07:18.568,2017-01-28 14:19:30.771,2.42,2,12.203383333333333,0.19830566113495848,1.21,1,151,24.5
GREEN,2017-01-28 14:22:14.143,2017-01-28 15:28:01.818,0.0,0,65.79458333333334,0.0,0.0,1,151,24.5
RED,2017-01-28 16:00:16.067,2017-01-28 16:10:08.753,1.85,1,9.8781,0.1872829795203531,1.85,1,152,24.0
RED,2017-01-28 16:15:50.018,2017-01-28 16:29:01.384,2.62,5,13.189433333333334,0.1986438639011532,0.524,1,157,21.5
RED,2017-01-28 16:29:57.086,2017-01-28 17:34:44.507,12.02,16,64.79035,0.18552145496976014,0.75125,1,16,92.0
RED,2017-01-29 02:35:10.891,2017-01-29 02:49:30.455,3.03,6,14.326066666666666,0.21150257572443704,0.505,1,22,89.0
RED,2017-01-29 03:08:26.930,2017-01-29 03:21:17.962,2.62,5,12.850533333333335,0.20388258853069652,0.524,1,27,86.5
RED,2017-01-29 03:30:52.212,2017-01-29 03:56:39.732,7.43,15,25.791999999999998,0.2880738213399504,0.4953333333333333,1,42,79.0
RED,2017-01-29 04:58:36.977,2017-01-29 05:19:54.477,4.44,11,21.291666666666668,0.20853228962818005,0.4036363636363637,1,53,73.5
GREEN,2017-01-29 05:49:14.556,2017-01-29 17:12:09.313,0.0,0,682.9126166666666,0.0,0.0,1,53,73.5
RED,2017-01-29 17:16:23.956,2017-01-29 17:20:50.136,1.01,1,4.436333333333334,0.227665489518371,1.01,1,54,73.0
RED,2017-01-29 17:28:59.436,2017-01-29 17:39:53.213,2.87,4,10.896283333333335,0.26339256351936513,0.7175,1,58,71.0
RED,2017-01-29 17:45:05.660,2017-01-29 17:59:59.955,3.03,7,14.904916666666667,0.20328862399991052,0.43285714285714283,1,65,67.5
RED,2017-01-29 18:01:19.909,2017-01-29 18:07:08.913,1.21,2,5.8167333333333335,0.20802053844655075,0.605,1,67,66.5
RED,2017-01-29 18:12:19.188,2017-01-29 19:05:29.948,10.68,8,53.17933333333334,0.20082989632564024,1.335,1,75,62.5
RED,2017-01-29 19:08:06.154,2017-01-29 19:32:10.207,4.84,12,24.06755,0.20110065212287914,0.4033333333333333,1,87,56.5
GREEN,2017-01-29 19:32:16.166,2017-01-29 22:27:48.175,0.0,0,175.53348333333332,0.0,0.0,1,87,56.5
RED,2017-01-29 22:50:30.837,2017-01-29 22:57:34.916,1.41,2,7.067983333333333,0.1994911325484167,0.705,1,89,55.5
RED,2017-01-29 23:03:31.843,2017-01-29 23:11:05.107,1.61,3,7.5544,0.21312083024462566,0.5366666666666667,1,92,54.0
GREEN,2017-01-29 23:13:16.042,2017-01-30 02:39:42.686,0.0,0,206.44406666666666,0.0,0.0,1,92,54.0
RED,2017-01-30 02:50:23.752,2017-01-30 03:03:01.113,2.42,5,12.622683333333333,0.19171834831738102,0.484,1,97,51.5
GREEN,2017-01-30 03:21:25.354,2017-01-30 06:04:56.005,0.0,0,163.51085,0.0,0.0,1,97,51.5
RED,2017-01-30 06:08:43.136,2017-01-30 06:19:12.672,2.02,4,10.492266666666666,0.1925227469120114,0.505,1,101,49.5
GREEN,2017-01-30 06:28:25.460,2017-01-30 07:35:00.946,0.0,0,66.59143333333333,0.0,0.0,1,101,49.5
RED,2017-01-30 07:38:51.747,2017-01-30 07:48:35.598,2.02,2,9.73085,0.2075872097504329,1.01,1,103,48.5
GREEN,2017-01-30 08:01:42.996,2017-01-30 08:11:57.011,0.0,0,10.233583333333334,0.0,0.0,1,103,48.5
RED,2017-01-30 08:14:54.195,2017-01-30 08:21:01.439,1.21,1,6.120733333333334,0.19768873010859264,1.21,1,104,48.0
RED,2017-01-30 08:21:09.652,2017-01-30 08:36:10.841,3.03,5,15.019816666666665,0.20173348764798504,0.606,1,109,45.49999999999999
RED,2017-01-30 08:47:28.680,2017-01-30 09:04:23.199,3.43,5,16.90865,0.20285475185777693,0.686,1,114,43.00000000000001
GREEN,2017-01-30 09:04:58.564,2017-01-30 09:52:47.148,0.0,0,47.809733333333334,0.0,0.0,1,114,43.00000000000001
RED,2017-01-30 10:08:50.185,2017-01-30 10:17:30.857,1.82,2,8.677866666666667,0.20972896564439802,0.91,1,116,42.00000000000001
RED,2017-01-30 10:30:51.088,2017-01-30 10:41:06.541,2.22,2,10.25755,0.21642594966634335,1.11,1,118,41.0
GREEN,2017-01-30 10:54:27.372,2017-01-30 11:41:10.867,0.0,0,46.724916666666665,0.0,0.0,1,118,41.0
RED,2017-01-30 11:55:51.704,2017-01-30 11:57:03.885,0.0,0,1.2030166666666666,0.0,0.0,1,118,41.0
RED,2017-01-30 11:59:06.319,2017-01-30 12:29:00.938,5.68,5,29.910316666666667,0.18990103191819543,1.136,1,123,38.5
RED,2017-01-30 12:51:52.675,2017-01-30 13:05:26.276,2.82,4,13.560016666666666,0.20796434615984985,0.705,1,127,36.5
RED,2017-01-30 13:15:45.497,2017-01-30 13:34:12.429,5.14,5,18.448866666666667,0.27860790003360636,1.028,1,132,34.0
GREEN,2017-01-30 13:42:24.540,2017-01-30 13:50:15.583,0.0,0,7.850716666666667,0.0,0.0,1,132,34.0
RED,2017-01-30 13:52:08.224,2017-01-30 19:49:17.320,59.4,7,357.15160000000003,0.1663159285860682,8.485714285714286,1,139,30.5
RED,2017-01-30 19:56:10.203,2017-01-30 20:22:30.649,5.24,9,26.340766666666664,0.19893118777863975,0.5822222222222222,1,148,26.0
GREEN,2017-01-30 20:23:09.179,2017-01-31 04:55:30.665,0.0,0,512.3581,0.0,0.0,1,148,26.0
RED,2017-01-31 05:27:01.965,2017-01-31 05:35:36.502,1.82,6,8.575616666666667,0.21222963557528418,0.30333333333333334,1,154,23.0
GREEN,2017-01-31 05:41:27.556,2017-01-31 14:57:32.991,0.0,0,556.0905833333333,0.0,0.0,1,154,23.0
RED,2017-01-31 15:01:30.156,2017-01-31 15:19:38.088,4.69,6,18.1322,0.2586558718743451,0.7816666666666667,1,6,97.0
GREEN,2017-02-01 00:28:57.255,2017-02-01 05:58:33.789,0.0,0,329.6089,0.0,0.0,1,6,97.0
RED,2017-02-01 06:13:36.602,2017-02-01 06:24:20.432,2.22,6,10.730500000000001,0.20688691114113975,0.37000000000000005,1,12,94.0
GREEN,2017-02-01 06:24:20.432,2017-02-01 06:39:48.827,0.0,0,15.47325,0.0,0.0,1,12,94.0
RED,2017-02-01 06:55:05.822,2017-02-01 07:14:56.062,4.03,10,19.837333333333333,0.20315230541739482,0.403,1,22,89.0
GREEN,2017-02-01 07:22:33.830,2017-02-01 07:37:18.169,0.0,0,14.738983333333334,0.0,0.0,1,22,89.0
RED,2017-02-01 07:47:29.998,2017-02-01 08:00:38.523,2.74,6,13.142083333333334,0.20849053612757998,0.4566666666666667,1,28,86.0
RED,2017-02-01 08:01:42.896,2017-02-01 08:29:46.028,7.25,7,28.052200000000003,0.2584467528393495,1.0357142857142858,1,35,82.5
RED,2017-02-01 08:30:44.584,2017-02-01 08:45:34.732,3.03,4,14.8358,0.20423570013076475,0.7575,1,39,80.5
RED,2017-02-01 08:49:06.332,2017-02-01 08:58:37.434,2.57,3,9.518366666666667,0.27000430746171433,0.8566666666666666,1,42,79.0
GREEN,2017-02-01 09:01:10.354,2017-02-01 09:05:30.602,0.0,0,4.337466666666667,0.0,0.0,1,42,79.0
RED,2017-02-01 09:13:39.240,2017-02-01 09:23:31.793,2.02,4,9.875883333333332,0.20453866573960475,0.505,1,46,77.0
GREEN,2017-02-01 09:27:14.974,2017-02-01 09:42:17.970,0.0,0,15.049933333333334,0.0,0.0,1,46,77.0
RED,2017-02-01 09:51:20.991,2017-02-01 10:08:00.642,3.43,7,16.66085,0.20587184927539712,0.49000000000000005,1,53,73.5
GREEN,2017-02-01 10:09:11.147,2017-02-01 10:35:54.292,0.0,0,26.719083333333334,0.0,0.0,1,53,73.5
RED,2017-02-01 11:04:02.844,2017-02-01 11:11:16.867,1.41,5,7.233716666666667,0.19492054568536687,0.282,1,58,71.0
GREEN,2017-02-01 11:25:10.794,2017-02-01 11:43:12.724,0.0,0,18.03216666666667,0.0,0.0,1,58,71.0
RED,2017-02-01 11:43:54.406,2017-02-01 11:53:12.375,2.34,3,9.299483333333335,0.2516268824970562,0.7799999999999999,1,61,69.5
GREEN,2017-02-01 12:05:44.599,2017-02-01 12:13:41.404,0.0,0,7.94675,0.0,0.0,1,61,69.5
RED,2017-02-01 12:21:15.145,2017-02-01 12:32:24.423,2.22,2,11.154633333333333,0.19902043694847285,1.11,1,63,68.5
GREEN,2017-02-01 12:46:55.707,2017-02-01 13:58:43.915,0.0,0,71.80346666666667,0.0,0.0,1,63,68.5
RED,2017-02-01 14:03:26.469,2017-02-01 14:12:50.926,2.86,3,9.407616666666666,0.30400898562689455,0.9533333333333333,1,66,67.0
RED,2017-02-01 14:18:56.349,2017-02-01 14:32:43.563,2.82,6,13.786900000000001,0.20454199276124435,0.47,1,72,64.0
GREEN,2017-02-01 14:34:19.495,2017-02-01 14:41:21.599,0.0,0,7.035066666666666,0.0,0.0,1,72,64.0
RED,2017-02-01 14:42:35.250,2017-02-01 14:54:01.300,2.42,3,11.434166666666666,0.21164638145907733,0.8066666666666666,1,75,62.5
RED,2017-02-01 14:56:12.999,2017-02-01 15:05:54.000,2.02,2,9.683349999999999,0.20860549293374714,1.01,1,77,61.5
GREEN,2017-02-01 15:06:40.932,2017-02-01 16:26:57.078,0.0,0,80.2691,0.0,0.0,1,77,61.5
RED,2017-02-01 16:30:19.283,2017-02-01 16:42:01.360,3.13,3,11.701283333333333,0.2674920272277827,1.0433333333333332,1,80,60.0
GREEN,2017-02-01 16:47:22.324,2017-02-01 16:47:27.694,0.0,0,0.0895,0.0,0.0,1,80,60.0
RED,2017-02-01 16:49:19.596,2017-02-01 17:07:12.390,3.63,8,17.879900000000003,0.20302126969390205,0.45375,1,88,56.0
GREEN,2017-02-01 17:08:10.021,2017-02-01 17:55:22.156,0.0,0,47.20225000000001,0.0,0.0,1,88,56.0
RED,2017-02-01 17:57:49.023,2017-02-01 18:20:23.044,4.31,5,22.567016666666667,0.19098669813835972,0.8619999999999999,1,93,53.5
RED,2017-02-01 18:21:14.252,2017-02-01 18:46:48.480,6.77,8,25.57046666666667,0.26475856261259734,0.84625,1,101,49.5
